volume_ma_5,atr_5,upper_wick,lower_wick,volume,ema_14_prev,ema_divergence,rsi_7,ema_7_slope,candle_range,open,body_size,close,volume_slope,ema_divergence_slope,timestamp,binary_label
837.3107980000001,301.9339999999996,73.0,111.0,782.13092,58950.38146468307,163.80328059098247,40.35046426179564,13.466483339005208,271.00000001,59099.0,87.0,59186.0,63.68958999999995,-17.94932136992429,2024-09-03 05:00:00+00:00,0
882.3739099999999,322.5020000000004,0.0,19.0,744.03271,58981.797269392,112.2594456808365,36.992242706539976,-63.65013749574428,314.00000001,59186.0,295.0,58891.0,-38.09821,-51.54383491014596,2024-09-03 06:00:00+00:00,0
666.126718,272.5279999999999,28.349999999998545,10.440000000002328,541.94542,58969.6909668064,100.79730479988211,42.857701976497374,7.512396878191794,259.78000000999884,58891.01,220.989999999998,59112.0,-202.08729,-11.462140880954394,2024-09-03 07:00:00+00:00,0
728.7034639999999,299.2740000000005,24.56999999999971,72.0199999999968,856.96694,58988.66550456555,52.3060030672641,25.34959710793295,-75.11070234135696,419.58000001000175,59112.01,322.99000000000524,58789.02,315.02152,-48.49130173261801,2024-09-03 08:00:00+00:00,0
708.606784,288.5720000000001,87.5,6.010000000002037,617.95793,58962.04610395681,28.957456838812504,32.13295719183178,-35.088026756020554,178.50000001,58789.01,84.98999999999796,58874.0,-239.00901,-23.3485462284516,2024-09-03 09:00:00+00:00,0
667.234156,306.12399999999906,116.68999999999504,37.13999999999942,575.26778,58950.30662342924,36.72531989569688,48.6948944078702,24.918979932990624,358.7600000099948,58874.01,204.9300000000003,59078.94,-42.69015000000002,7.76786305688438,2024-09-03 10:00:00+00:00,0
595.200474,274.32599999999945,27.06999999999971,121.0,383.8643,58967.45774030535,39.74058688613877,48.89559464240918,16.95423494973511,155.01000001000205,59078.94,6.940000000002328,59072.0,-191.40348,3.015266990441887,2024-09-03 11:00:00+00:00,0
625.3800880000001,280.9020000000004,214.989999999998,14.67000000000553,692.84349,58981.39670826464,47.72699086706416,47.87337865174875,28.4681762123073,292.6600000100035,59072.01,63.0,59135.01,308.97919,7.986403980925388,2024-09-03 12:00:00+00:00,0
953.28331,421.3580000000002,185.12999999999727,200.7099999999992,2496.48305,59001.87848049602,-34.54174624090956,34.99850597763863,-162.65386784077418,1121.8600000100005,59135.01,736.0200000000041,58398.99,1803.63956,-82.26873710797372,2024-09-03 13:00:00+00:00,0
1585.894316,551.8559999999998,0.0,104.83999999999652,3781.01296,58921.49334976322,-171.5825338197319,16.45345964086522,-303.527900880581,830.990000009998,58398.99,726.1500000000015,57672.84,1284.5299100000002,-137.04078757882235,2024-09-03 14:00:00+00:00,0
1714.7856920000002,557.7040000000009,293.0,42.83999999999651,1219.72466,58755.00623646146,-248.8542946186353,21.614021981905736,-214.60592566043488,388.00000001,57672.84,52.16000000000349,57725.0,-2561.2883,-77.27176079890341,2024-09-03 15:00:00+00:00,0
1860.488482,580.3400000000008,198.989999999998,52.19000000000233,1112.37825,58617.67207159993,-292.7691293173048,17.722647295877536,-165.20444424532616,268.19000001000234,57725.01,17.010000000002037,57708.0,-107.3464100000001,-43.91483469866944,2024-09-03 16:00:00+00:00,0
1899.0987,605.8080000000002,392.0100000000021,18.0,885.89458,58496.38246205328,-312.7214675608557,7.147733478663,-126.40333318398916,420.00000001,57707.99,9.989999999997965,57698.0,-226.48367,-19.952338243550912,2024-09-03 17:00:00+00:00,0
1582.813354,474.6339999999997,129.0,108.98999999999796,915.05632,58389.93146711284,-288.66643850047694,18.728511083472146,-37.80249988799915,465.990000009998,57698.0,228.0,57926.0,29.16174000000001,24.05502906037873,2024-09-03 18:00:00+00:00,0
993.227232,388.25399999999934,205.0899999999965,73.98999999999796,833.08235,58328.07393816446,-249.40845499454736,21.179995023906656,1.6481250840006396,399.0900000099965,57925.99,120.01000000000204,58046.0,-81.97397000000001,39.25798350592959,2024-09-03 19:00:00+00:00,0
866.726214,350.85599999999977,19.0,0.0,587.21957,58290.46407974253,-194.3438172158785,43.59736690128009,46.73609381300048,201.01000001000205,58045.99,182.01000000000204,58228.0,-245.86278000000004,55.06463777866884,2024-09-03 20:00:00+00:00,0
738.5770140000001,353.3179999999993,9.989999999997965,177.11000000000058,471.63225,58282.13553577686,-162.96917541920993,82.8638530982843,11.704570359754143,280.50000001,58228.01,93.40000000000146,58134.61,-115.58731999999998,31.374641796668584,2024-09-03 21:00:00+00:00,0
660.47858,333.25599999999974,49.06999999999971,1.0100000000020373,495.40241,58262.46546433995,-168.59785240407655,57.60869564779064,-58.624072230188176,319.69000001000234,58134.61,269.6100000000006,57865.0,23.770159999999976,-5.628676984866615,2024-09-03 22:00:00+00:00,0
663.0891320000001,336.8580000000002,34.0,72.7300000000032,928.10908,58209.47006909463,-210.65139736409765,41.39751770884447,-138.2855541726385,484.00000001,57865.0,377.2699999999968,57487.73,432.70667,-42.0535449600211,2024-09-03 23:00:00+00:00,0
791.763638,425.7460000000007,455.7900000000009,40.0199999999968,1476.45488,58113.23805988201,-271.5306550093155,32.75689439777186,-190.6416656294823,843.5300000099988,57487.74,347.7200000000012,57140.02,548.3458,-60.87925764521788,2024-09-04 00:00:00+00:00,0
1975.82899,696.5559999999998,21.04000000000088,1178.010000000002,6507.54633,57983.47565189775,-343.5856506450509,17.296777185888388,-231.98374922210496,1555.0600000099976,57140.02,356.0099999999948,56784.01,5031.09145,-72.0549956357354,2024-09-04 01:00:00+00:00,0
2107.76047,700.9860000000001,38.98999999999796,127.66000000000348,1131.28965,57823.546898311375,-394.83520945344935,10.329230017921205,-207.9878119165805,302.65000001000146,56784.01,136.0,56648.01,-5376.25668,-51.24955880839843,2024-09-04 02:00:00+00:00,0
2187.330996,683.4479999999996,196.0199999999968,30.01000000000204,893.25504,57666.80864520319,-414.2897490304604,0.3764281570618237,-154.49835893743148,232.00000001,56648.01,5.970000000001164,56653.98,-238.03461,-19.45453957701102,2024-09-04 03:00:00+00:00,0
2105.307502,620.4179999999993,34.0,94.83999999999652,517.99161,57531.76482584277,-408.45654145449953,3.000802562844428,-105.86876920307986,168.85000000999855,56653.99,40.01000000000204,56694.0,-375.26343,5.8332075759608415,2024-09-04 04:00:00+00:00,0
2114.114132,550.3119999999996,0.0,51.01000000000204,1520.48803,57420.06284906373,-442.61523848164506,2.697408165428712,-189.8990769023076,493.00000001,56694.0,441.989999999998,56252.01,1002.49642,-34.158697027145536,2024-09-04 05:00:00+00:00,0
1216.226944,303.3040000000008,253.01000000000204,42.02000000000408,2018.11039,57264.32246918857,-447.1490502665693,5.247322002552181,-136.176807676733,320.0200000100041,56252.01,24.989999999997963,56277.0,497.62236000000007,-4.533811784924183,2024-09-04 06:00:00+00:00,0
1292.67181,368.3740000000005,135.0,24.0,1513.51398,57132.67947329676,-380.4743929178803,36.6341470016117,15.117394242450246,628.00000001,56277.0,469.0,56746.0,-504.5964100000001,66.67465734868892,2024-09-04 07:00:00+00:00,0
1262.023388,370.3060000000012,126.93000000000028,77.72000000000116,740.01293,57081.12221019052,-320.1355525439649,49.95670920405811,20.59054568184365,241.6600000100035,56746.0,37.01000000000204,56783.01,-773.50105,60.338840373915446,2024-09-04 08:00:00+00:00,0
1329.204768,393.5360000000016,71.98999999999796,26.989999999997963,853.89851,57041.37391549845,-291.9464545494702,47.88298754908546,-31.06209073862556,285.00000001,56783.01,186.02000000000407,56596.99,113.88558,28.18909799449466,2024-09-04 09:00:00+00:00,0
1200.793056,346.43000000000177,113.4800000000032,3.4499999999970896,878.42947,56982.12272676533,-280.28832570138184,42.62711168286524,-58.43156805395847,257.4700000100012,56596.99,140.54000000000087,56456.45,24.53096000000005,11.65812884808838,2024-09-04 10:00:00+00:00,0
905.273344,327.94400000000024,109.31999999999972,1.7299999999959257,540.51183,56912.03302986328,-249.77009776008344,45.72770284358385,-14.686176040471764,227.5900000099965,56456.46,116.54000000000087,56573.0,-337.91764,30.51822794129839,2024-09-04 11:00:00+00:00,0
757.824426,259.1520000000004,164.0,93.05000000000292,776.26939,56866.82862588151,-218.4587463395801,67.37988212494567,-4.267132030363428,284.0400000100009,56573.0,26.989999999997963,56599.99,235.75756,31.311351420503343,2024-09-04 12:00:00+00:00,1
899.02866,286.937999999999,100.0,170.5899999999965,1446.0341,56831.25014243065,-203.65657637159163,59.80572690895271,-30.697849022762966,380.5900000099965,56600.0,110.0,56490.0,669.76471,14.802169967988448,2024-09-04 13:00:00+00:00,1
1498.1807199999998,508.6959999999992,70.30000000000291,302.3799999999974,3849.65881,56785.750123439895,-68.11828001334652,73.35184958788011,232.2516132329256,1393.7900000100008,56489.99,1021.1100000000006,57511.1,2403.62471,135.53829635824513,2024-09-04 14:00:00+00:00,0
2088.890772,620.487999999999,47.43000000000029,146.11000000000058,3831.97973,56882.463440314576,94.92388861996004,80.37174754365775,329.91370992469456,816.4300000100003,57511.11,622.8899999999994,58134.0,-17.679079999999885,163.04216863330657,2024-09-04 15:00:00+00:00,0
2453.515216,654.55,112.93000000000028,12.900000000001455,2363.63405,57049.33498160596,229.47866861093644,89.1552027122855,315.45278244352085,397.9000000100015,58134.0,272.0699999999997,58406.07,-1468.34568,134.5547799909764,2024-09-04 16:00:00+00:00,0
2571.451614,727.7839999999997,65.94000000000233,56.20999999999913,1365.95138,57230.23298405851,247.6818199847112,76.34773711931254,104.57208683263887,650.2100000099991,58406.06,528.0599999999977,57878.0,-997.68267,18.203151373774745,2024-09-04 17:00:00+00:00,0
2443.3618840000004,722.064,119.97999999999593,38.01000000000204,805.58545,57316.60191951737,228.62564104484773,70.0174047137227,29.93156512448332,351.990000009998,57878.01,194.0,57684.01,-560.3659299999999,-19.056178939863457,2024-09-04 18:00:00+00:00,0
1823.34244,543.9059999999997,106.98999999999796,22.01000000000204,749.56159,57365.58966358172,252.25160336577392,73.34983921017316,115.94867384336249,503.00000001,57684.01,374.0,58058.01,-56.02386000000001,23.62596232092619,2024-09-04 19:00:00+00:00,0
1176.72749,458.3279999999999,123.0,255.5500000000029,598.90498,57457.91237510416,258.0334254288464,75.77668730157069,84.46150538251823,388.5400000100009,58058.0,9.989999999997965,58048.01,-150.65661,5.781822063072468,2024-09-04 20:00:00+00:00,0
764.057534,413.1479999999996,20.0,100.0,300.28427,57536.5920584236,259.2559955888792,64.34228599599427,76.34362903688452,172.00000001,58048.0,52.0,58100.0,-298.62071000000003,1.222570160032774,2024-09-04 21:00:00+00:00,0
583.92646,352.8860000000001,259.01000000000204,58.900000000001455,465.29601,57611.71311730045,255.02429967327043,49.89699611699811,65.00522177766834,348.90000001000146,58100.0,30.989999999997963,58130.99,165.01174000000003,-4.231695915608725,2024-09-04 22:00:00+00:00,0
506.04118,350.9260000000009,101.0199999999968,81.09000000000378,416.15905,57680.95003499373,225.0957206723469,33.87219911915744,8.73141633324849,342.19000001000234,58130.98,160.08000000000175,57970.9,-49.136960000000045,-29.92857900092349,2024-09-04 23:00:00+00:00,0
543.2165339999999,322.94000000000085,329.3199999999997,6.900000000001455,935.43836,57719.6100303279,201.2714536326676,57.06148057695484,13.261062249934184,363.0700000099997,57970.9,26.849999999998545,57997.75,519.27931,-23.8242670396794,2024-09-05 00:00:00+00:00,0
523.2742,303.92200000000014,227.01000000000204,42.19999999999709,499.19331,57756.69535961752,181.90463160245417,74.91889818738314,16.005796687451948,293.4500000099971,57997.75,24.239999999997963,58021.99,-436.24505,-19.36682203021337,2024-09-05 01:00:00+00:00,0
619.839344,351.69400000000024,42.0,39.86000000000058,783.10999,57792.06797833518,124.86937622939875,21.174742558780167,-70.24565248440922,410.8600000100006,58021.99,329.0,57692.99,283.91668000000004,-57.035255373055406,2024-09-05 02:00:00+00:00,0
1026.8375620000002,442.3,0.0,244.3499999999985,2500.2871,57778.85758122383,18.58431436259707,11.354839801821356,-192.0767393633141,801.9300000100003,57693.0,557.5800000000017,57135.42,1717.17711,-106.2850618668017,2024-09-05 03:00:00+00:00,0
1078.142498,416.87999999999886,84.69999999999709,59.40999999999622,672.68373,57693.065903727314,-42.83945299624611,12.757976860523115,-126.31255452248296,215.0900000099965,57135.42,70.9800000000032,57206.4,-1827.60337,-61.42376735884318,2024-09-05 04:00:00+00:00,0
1000.913934,392.21599999999887,62.34999999999855,165.98999999999796,549.29554,57628.17711656368,-82.66808667961595,10.343688036399016,-97.58691589185764,239.75000001,57206.4,11.410000000003492,57194.99,-123.38819,-39.82863368336984,2024-09-05 05:00:00+00:00,0
1165.8479220000002,469.7459999999992,27.77999999999884,372.33000000000175,1323.86325,57570.41883435519,-138.58209568448365,9.382566120184151,-143.4351869188904,681.1000000099986,57195.0,280.989999999998,56914.01,774.5677100000001,-55.914009004867694,2024-09-05 06:00:00+00:00,0
1167.57049,470.23799999999903,89.93000000000029,82.30000000000291,791.72283,57482.89765644117,-142.17963168150163,22.19472437152864,-47.30389018917049,413.3200000099997,56914.01,241.0899999999965,57155.1,-532.1404200000001,-3.597535997017985,2024-09-05 07:00:00+00:00,0
793.018356,365.7219999999987,76.90000000000146,51.34999999999855,627.52643,57439.19130224901,-157.40704235684098,19.00397654185099,-73.25291764187568,279.3500000099985,57155.1,151.09999999999854,57004.0,-164.19640000000004,-15.227410675339344,2024-09-05 08:00:00+00:00,0
861.2730260000001,400.50399999999934,8.0,174.0,1013.95708,57381.16579528248,-186.2079578839257,20.529165267814577,-106.6896882314104,389.00000001,57004.0,207.0,56797.0,386.43065,-28.80091552708473,2024-09-05 09:00:00+00:00,0
868.62994,391.4860000000001,51.97000000000117,116.69000000000231,586.08011,57303.27702257815,-201.754954380398,31.568139513828484,-86.51726617355598,194.6600000100035,56797.0,26.0,56771.0,-427.87697,-15.546996496472277,2024-09-05 10:00:00+00:00,0
723.340184,295.4260000000009,92.80000000000292,35.01000000000204,597.41447,57232.306752901066,-213.65083695709475,24.338512168040765,-83.13544963016466,200.8000000100029,56771.0,72.98999999999796,56698.01,11.33436000000006,-11.89588257669675,2024-09-05 11:00:00+00:00,0
957.462286,319.162000000001,151.98999999999796,344.0,1962.33334,57161.0671858476,-218.46263273338263,23.74873173787391,-71.35408722262946,532.00000001,56698.01,36.01000000000204,56662.0,1364.91887,-4.811795776287909,2024-09-05 12:00:00+00:00,0
1212.82892,380.76000000000056,130.18999999999505,90.54000000000087,1904.3596,57094.52489440126,-171.5358788968515,55.2057121539009,38.13943458303402,587.3400000099965,56662.01,366.6100000000006,57028.62,-57.97373999999991,46.926753836531134,2024-09-05 13:00:00+00:00,0
1556.966526,477.0880000000005,321.3799999999974,78.65000000000146,2734.64511,57085.73757514776,-190.2201262732124,27.55857569029573,-89.04792406272463,870.6400000099994,57028.62,470.6100000000006,56558.01,830.2855099999999,-18.684247376360872,2024-09-05 14:00:00+00:00,0
2159.50079,609.6199999999997,116.83000000000176,158.5,3598.75143,57015.3738984614,-263.92421619207016,20.816134178127257,-212.28594304704168,857.3200000099997,56558.0,581.989999999998,55976.01,864.1063199999999,-73.70408991885779,2024-09-05 15:00:00+00:00,0
2284.68242,660.7899999999994,81.65000000000146,16.010000000002037,1223.32262,56876.79204533321,-261.1522340996016,37.92611408899404,-69.46695728528721,456.6500000100015,55976.01,358.989999999998,56335.0,-2375.42881,2.7719820924685337,2024-09-05 16:00:00+00:00,0
2070.83184,637.1059999999998,11.010000000002035,134.58000000000175,893.08044,56804.553105955456,-219.3798712695061,46.102235975507135,14.897282036035904,413.58000001000175,56335.0,267.989999999998,56602.99,-330.24218,41.77236283009552,2024-09-05 17:00:00+00:00,0
1810.47931,560.3779999999999,107.0,42.68999999999505,602.59695,56777.6780251614,-191.2151730542973,46.51206336273602,-2.32703847297671,203.7000000099971,56603.0,54.01000000000204,56548.99,-290.48349,28.164698215208773,2024-09-05 18:00:00+00:00,0
1581.067018,539.85,19.0,260.01000000000204,1587.58365,56747.18628847321,-223.5819467792608,38.37493578969245,-123.99027885472606,768.00000001,56549.0,488.989999999998,56060.01,984.9867,-32.36677372496342,2024-09-05 19:00:00+00:00,0
994.156004,418.3800000000003,165.97000000000116,50.0,664.19636,56655.56278334345,-233.20211814117647,29.291044775210626,-84.49520914104505,249.9700000100012,56060.0,34.0,56094.0,-923.38729,-9.620171361915707,2024-09-05 20:00:00+00:00,0
929.88295,449.00800000000015,102.84000000000378,450.34999999999854,901.95735,56580.68774556432,-225.07849225505925,38.94439770821611,-49.22140685578779,609.7900000100009,56094.0,56.59999999999855,56150.6,237.76099,8.123625886117225,2024-09-05 21:00:00+00:00,0
855.54938,455.19199999999984,76.91000000000349,321.59999999999854,521.41259,56523.342712822414,-217.66218568724435,54.9209750841188,-48.416055141839024,444.50000001,56150.59,45.98999999999796,56104.6,-380.54476,7.4163065678149,2024-09-05 22:00:00+00:00,0
801.4504880000001,457.362000000001,28.0,111.54000000000087,332.10249,56467.51035111276,-196.7895135619256,42.42394619245157,-17.462041356382542,214.5500000100029,56104.99,75.01000000000204,56180.0,-189.31010000000003,20.872672125318783,2024-09-05 23:00:00+00:00,0
603.419992,372.7260000000009,151.8199999999997,191.0,597.43117,56429.17563763106,-176.4292928950672,22.19242506102813,-12.596531017283269,344.8200000099997,56180.0,2.0,56182.0,265.32868,20.360220666858368,2024-09-06 00:00:00+00:00,0
652.956678,447.2300000000003,56.5,189.01000000000204,911.87979,56396.21888594692,-113.33200636511174,50.46298010710359,84.8001017370334,622.490000009998,56182.01,376.9799999999959,56558.99,314.44862,63.097286529955454,2024-09-06 01:00:00+00:00,0
660.61566,397.0739999999991,120.87999999999738,59.12999999999738,940.25226,56417.921701154,-47.6565365751303,94.02589643166556,108.3525763027792,359.0100000099948,56559.0,179.0,56738.0,28.37247000000002,65.67546978998143,2024-09-06 02:00:00+00:00,0
684.251146,369.94999999999857,102.87999999999738,56.0,639.59002,56460.59880766679,-20.878929992475605,77.87810383131888,43.76443222708622,308.8800000099974,56738.0,150.0,56588.0,-300.66224,26.7776065826547,2024-09-06 03:00:00+00:00,0
701.54062,359.5639999999985,153.25,2.720000000001164,418.54986,56477.58563331122,-2.0005213806653046,76.55670645006477,34.48832417031372,162.62000001000263,56588.01,6.650000000001455,56594.66,-221.04016,18.8784086118103,2024-09-06 04:00:00+00:00,0
753.9978279999999,364.55399999999935,70.59000000000378,195.52000000000407,859.71721,56493.19554886973,-1.755371736966481,71.61831018449693,-0.0462568722650758,369.7700000100041,56594.67,103.65999999999622,56491.01,441.16735,0.2451496436988236,2024-09-06 05:00:00+00:00,0
682.714068,287.94199999999984,26.989999999997963,151.44000000000233,555.46099,56492.90414235376,-8.654178744000092,64.2162604718528,-15.284692654196988,239.4300000100003,56491.01,61.0,56430.01,-304.25622,-6.898807007033611,2024-09-06 06:00:00+00:00,0
1316.688548,447.9400000000009,8.989999999997963,524.2900000000009,4110.12466,56484.5182567066,-85.8505973404317,37.43504786822596,-167.8935194906444,1159.00000001,56430.01,625.7200000000012,55804.29,3554.6636700000004,-77.19641859643161,2024-09-06 07:00:00+00:00,0
1440.0599120000002,446.048000000001,134.13999999999942,144.01000000000204,1256.44684,56393.82115581239,-135.6492495167622,16.182930654802178,-131.24013961798482,299.42000000999826,55804.28,21.2699999999968,55783.01,-2853.6778200000003,-49.798652176330506,2024-09-06 08:00:00+00:00,0
1564.8747400000002,463.2720000000001,35.599999999998545,106.29000000000087,1042.624,56312.37966837073,-151.03089844749775,10.557498418152775,-71.7176047134999,248.740000009998,55783.01,106.84999999999854,55889.86,-213.82284000000004,-15.381648930735537,2024-09-06 09:00:00+00:00,0
1571.0077960000003,463.7699999999997,84.09999999999854,0.0100000000020372,890.38249,56256.04371258797,-122.37710697088914,33.104482776605224,18.249296464884537,372.2600000100021,55889.86,288.15000000000146,56178.01,-152.24151000000006,28.653791476608603,2024-09-06 10:00:00+00:00,0
1645.2771360000002,501.0319999999992,73.98999999999796,172.82999999999447,926.80769,56245.639217576245,-120.546905612071,28.50812300930609,-31.04302765134344,425.740000009998,56178.01,178.92000000000553,55999.09,36.42520000000002,1.830201358818158,2024-09-06 11:00:00+00:00,0
1823.253698,527.4659999999989,70.59999999999854,345.66999999999825,5000.00747,56212.76598856608,-13.267377875097736,58.87834867809008,195.4427292614928,1291.170000009998,55999.09,874.9000000000015,56873.99,4073.19978,107.27952773697324,2024-09-06 12:00:00+00:00,0
2268.263992,699.2219999999986,134.01000000000204,46.20999999999913,3481.49831,56300.9291900906,-57.19110558356624,41.31368338769863,-97.91295305387756,1158.200000009997,56873.99,977.979999999996,55896.01,-1518.5091599999996,-43.923727708468505,2024-09-06 13:00:00+00:00,0
3513.383354,951.8259999999996,39.98999999999796,309.0,7268.22081,56246.9399647452,-219.4916584079474,35.16900452733792,-364.1272147904092,1511.760000010002,55896.01,1162.770000000004,54733.24,3786.7225,-162.30055282438116,2024-09-06 14:00:00+00:00,0
4412.754292,1115.773999999999,266.0,237.01000000000204,5387.23718,56045.113302779166,-397.964129130196,29.68581981343729,-445.15291109280224,1192.00000001,54734.0,688.989999999998,54045.01,-1880.98363,-178.47247072224854,2024-09-06 15:00:00+00:00,0
4890.632744,1155.259999999999,182.0,412.1699999999983,3316.19995,55778.43286240861,-497.32359746198927,28.382310223006343,-326.61718331960583,623.1700000099983,54045.0,29.0,54074.0,-2071.03723,-99.35946833179332,2024-09-06 16:00:00+00:00,0
4379.294098,1042.8699999999997,361.0,229.2200000000012,2443.31424,55551.1751474208,-561.5464652955925,22.313919012942648,-279.7128874897025,729.2200000100012,54074.0,139.0,53935.0,-872.88571,-64.22286783360323,2024-09-06 17:00:00+00:00,0
4173.336917999999,940.2300000000002,59.98999999999796,2.6699999999982538,2451.71241,55335.6851277647,-652.5116138775848,20.29298190440024,-355.367165617281,645.00000001,53935.01,582.3400000000038,53352.67,8.398169999999936,-90.96514858199224,2024-09-06 18:00:00+00:00,0
